0,2,3.0,1260759182
0,3,2.0,1260759185
0,4,4.0,1260759205
0,5,2.0,1260759151
0,6,2.0,1260759187
0,7,2.0,1260759148
0,8,3.5,1260759125
0,9,2.0,1260759131
0,10,2.5,1260759135
0,11,1.0,1260759203
0,12,4.0,1260759191
0,13,4.0,1260759139
0,14,3.0,1260759194
0,15,2.0,1260759198
0,16,2.0,1260759108
0,17,2.5,1260759113
0,18,1.0,1260759200
0,19,3.0,1260759117
1,20,4.0,835355493
1,22,5.0,835355604
1,23,4.0,835355552
1,24,4.0,835355586
1,25,3.0,835356031
1,26,3.0,835355749
1,27,4.0,835355532
1,28,3.0,835356016
1,29,5.0,835355395
1,30,4.0,835355441
1,31,3.0,835355493
1,32,3.0,835355441
1,33,3.0,835355710
1,34,3.0,835355511
1,35,3.0,835355664
1,37,5.0,835355840
1,38,1.0,835355749
1,39,3.0,835355552
1,40,3.0,835355664
1,41,3.0,835355896
1,42,4.0,835355511
1,43,4.0,835355681
1,44,5.0,835355697
1,46,3.0,835355767
1,47,4.0,835355779
1,48,3.0,835355492
1,49,4.0,835355395
1,51,4.0,835356044
1,52,2.0,835355551
1,53,1.0,835355918
1,54,3.0,835355492
1,55,4.0,835355441
1,57,3.0,835355628
1,58,3.0,835355749
1,62,3.0,835355968
1,63,3.0,835356094
1,64,3.0,835355710
1,65,3.0,835356165
1,66,2.0,835356246
1,67,3.0,835355532
1,68,4.0,835355604
1,69,3.0,835355511
1,70,4.0,835355790
1,71,2.0,835355828
1,72,4.0,835355643
1,73,3.0,835355918
1,75,4.0,835355731
1,76,4.0,835355860
1,77,4.0,835355719
1,79,4.0,835355731
1,80,4.0,835356199
1,81,3.0,835355767
1,83,5.0,835355767
1,84,3.0,835355860
1,85,5.0,835355817
1,86,3.0,835355790
1,87,3.0,835355779
1,88,3.0,835355441
1,89,5.0,835355697
1,91,5.0,835355395
1,92,3.0,835355511
1,94,4.0,835356141
1,95,4.0,835355978
2,97,3.5,1298861637
2,98,3.0,1298861761
2,49,4.5,1298862418
2,99,5.0,1298862121
2,57,5.0,1298862167
2,64,2.5,1298923242
2,79,3.0,1298862528
2,88,3.0,1298922100
2,92,3.0,1298921840
2,101,2.0,1298923260
2,102,3.5,1298932787
2,103,4.0,1298863157
2,104,3.0,1298861687
2,105,5.0,1298932770
2,106,3.0,1298921795
2,107,4.0,1298861628
2,108,3.0,1298861605
